"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Haryana","Fatehabad","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2019-04-30","2019","04","0.012982398","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-05","2019","04","4.887063578","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-07","2019","04","2.396151851","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-08","2019","04","1.135663013","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-12","2019","04","0.068082864","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-15","2019","04","0.133797817","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-16","2019","04","16.6763262","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-17","2019","04","18.54080606","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-18","2019","04","0.570123383","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-05","2019","04","0.007274411","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-06","2019","04","0.087332614","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-07","2019","04","0.969705473","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-11","2019","04","0.244367313","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-12","2019","04","0.003465265","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-13","2019","04","0.024018783","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-15","2019","04","0.879476321","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-16","2019","04","8.526271302","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-17","2019","04","12.64391873","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-18","2019","04","3.847079006","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-05","2019","04","2.78885035","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-06","2019","04","0.032686852","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-07","2019","04","2.023610621","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-08","2019","04","0.553139676","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-12","2019","04","0.234552217","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-15","2019","04","0.255225703","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-16","2019","04","14.93563142","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-17","2019","04","44.21533806","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-18","2019","04","0.260299309","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jhajjar","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-05","2019","04","0.01039921","NRSC VIC MODEL"
"Haryana","Jind","2019-04-06","2019","04","0.073523205","NRSC VIC MODEL"
"Haryana","Jind","2019-04-07","2019","04","0.56576234","NRSC VIC MODEL"
"Haryana","Jind","2019-04-08","2019","04","0.154235257","NRSC VIC MODEL"
"Haryana","Jind","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-12","2019","04","0.705521425","NRSC VIC MODEL"
"Haryana","Jind","2019-04-13","2019","04","0.104110276","NRSC VIC MODEL"
"Haryana","Jind","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-15","2019","04","0.700843749","NRSC VIC MODEL"
"Haryana","Jind","2019-04-16","2019","04","8.642886106","NRSC VIC MODEL"
"Haryana","Jind","2019-04-17","2019","04","40.19909284","NRSC VIC MODEL"
"Haryana","Jind","2019-04-18","2019","04","0.984241926","NRSC VIC MODEL"
"Haryana","Jind","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Jind","2019-04-30","2019","04","0.00987728","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-07","2019","04","0.178250833","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-08","2019","04","0.392095297","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-12","2019","04","0.949520774","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-13","2019","04","0.037042346","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-15","2019","04","0.712591095","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-16","2019","04","6.639825856","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-17","2019","04","49.76317096","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-24","2019","04","0.270733028","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-25","2019","04","0.025193507","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kaithal","2019-04-30","2019","04","0.02420414","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-07","2019","04","0.639616556","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-08","2019","04","0.8737388","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-12","2019","04","1.328612606","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-15","2019","04","0.070978286","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-16","2019","04","5.966355016","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-17","2019","04","20.40767541","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-24","2019","04","0.401109595","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-25","2019","04","0.257897154","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Karnal","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-07","2019","04","0.023982259","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-08","2019","04","1.689425777","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-12","2019","04","0.795416908","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-13","2019","04","0.042255975","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-15","2019","04","0.112145763","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-16","2019","04","3.886146494","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-17","2019","04","32.63354014","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-24","2019","04","3.572256355","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-25","2019","04","3.471352275","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Kurukshetra","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-05","2019","04","7.952727503","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-06","2019","04","0.027651485","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-07","2019","04","2.778721103","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-10","2019","04","0.053390152","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-11","2019","04","0.44873888","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-12","2019","04","0.00322085","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-15","2019","04","1.082036656","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-16","2019","04","18.66975964","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-17","2019","04","14.65411981","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Mahendragarh","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-05","2019","04","9.279904136","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-06","2019","04","0.027775257","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-07","2019","04","0.949665548","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-08","2019","04","0.267678645","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-10","2019","04","0.061037207","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-11","2019","04","0.291802104","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-15","2019","04","0.492435163","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-16","2019","04","19.92892698","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-17","2019","04","20.26809453","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-18","2019","04","0.12878437","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Nuh","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-05","2019","04","7.306692941","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-07","2019","04","1.531336475","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-11","2019","04","0.012979634","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-15","2019","04","0.176286671","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-16","2019","04","23.43302748","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-17","2019","04","20.02383034","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-18","2019","04","0.117217316","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Haryana","Palwal","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2019-04-04","2019","04","NA","NRSC VIC MODEL"
